path,name
https://github.com/Activiti/Activiti
https://github.com/Atmosphere/atmosphere
https://github.com/cucumber/cucumber-jvm
https://github.com/dropwizard/dropwizard
https://github.com/apache/druid
https://github.com/Netflix/eureka
https://github.com/unclebob/fitnesse
https://github.com/brettwooldridge/HikariCP
https://github.com/hector-client/hector
https://github.com/jenkinsci/jenkins
https://github.com/jhy/jsoup
https://github.com/qos-ch/logback
https://github.com/netty/netty
https://github.com/square/okhttp
https://github.com/opentripplanner/OpenTripPlanner
https://github.com/orientechnologies/orientdb
https://github.com/square/retrofit
https://github.com/ReactiveX/RxJava
https://github.com/Netflix/SimianArmy
https://github.com/Alluxio/alluxio
https://github.com/thinkaurelius/titan
https://github.com/voldemort/voldemort
https://github.com/webbit/webbit